Timestamp,Net Demand,Generation,Import,Solar,Wind,STOR,Other
2025-06-05T09:30:00,124.27,0,124.27,0.00,0.00,0.00,0.00
2025-06-05T09:35:00,131.76,0,131.76,0.00,0.00,0.00,0.00
2025-06-05T09:40:00,129.37,0,129.37,0.00,0.00,0.00,0.00
2025-06-05T09:45:00,128.27,0,128.27,0.00,0.00,0.00,0.00
2025-06-05T09:50:00,123.37,0,123.37,0.00,0.00,0.00,0.00
2025-06-05T09:55:00,130.62,0,130.62,0.00,0.00,0.00,0.00
2025-06-05T10:00:00,129.05,0,129.05,0.00,0.00,0.00,0.00
2025-06-05T10:05:00,136.95,0,136.95,0.00,0.00,0.00,0.00
2025-06-05T10:10:00,130.86,0,130.86,0.00,0.00,0.00,0.00
2025-06-05T10:15:00,129.75,0,129.75,0.00,0.00,0.00,0.00
2025-06-05T10:20:00,134.39,0,134.39,0.00,0.00,0.00,0.00
2025-06-05T10:25:00,136.18,0,136.18,0.00,0.00,0.00,0.00
2025-06-05T10:35:00,140.37,0,140.37,0.00,0.00,0.00,0.00
2025-06-05T10:40:00,138.06,0,138.06,0.00,0.00,0.00,0.00
2025-06-05T10:45:00,136.03,0,136.03,0.00,0.00,0.00,0.00
2025-06-05T10:50:00,134.61,0,134.61,0.00,0.00,0.00,0.00
2025-06-05T10:55:00,138.65,0,138.65,0.00,0.00,0.00,0.00
2025-06-05T11:00:00,129.84,0,129.84,0.00,0.00,0.00,0.00
2025-06-05T11:05:00,134.9,0,134.90,0.00,0.00,0.00,0.00
2025-06-05T11:10:00,132.36,0,132.36,0.00,0.00,0.00,0.00
2025-06-05T11:15:00,129.32,0,129.32,0.00,0.00,0.00,0.00
2025-06-05T11:20:00,130.02,0,130.02,0.00,0.00,0.00,0.00
2025-06-05T11:25:00,134.96,0,134.96,0.00,0.00,0.00,0.00
2025-06-05T11:30:00,128.54,0,128.54,0.00,0.00,0.00,0.00
